city_id;city_name;year;pop;density_pop;unemp_rate;gdp_prousd;peoplekilled_in_roadaccident;deaths_roadaccidents;nationals;nationals_%;eu_foreigners;eu_foreigners_%;extraeu_foreigners;extraeu_foreigners_%;nativeborn;nativeborn_%;cars;cars_perc;Capital;cold_weather;URSS_Influence;Closeness;Culural_affinity;
11;Dresden;2016;543825;1658;5;37996;0.20;11;512773;94;8700;1.60;21700;3.99;488500;89.83;190645;35.06;0;1;1;0;0
11;Dresden;2017;547172;1668;5;38861;0.07;4;512672;94;10200;1.86;24300;4.44;489300;89.42;192463;35.17;0;1;1;0;0
11;Dresden;2018;551072;1680;4;39340;0.16;9;512671;93;10700;1.94;27700;5.03;490100;88.94;193616;35.13;0;1;1;0;0
11;Dresden;2019;554649;1691;4;39767;0.13;7;512678;92;11900;2.15;30000;5.41;;;194765;35.12;0;1;1;0;0
11;Dresden;2020;556780;1698;4;;0.18;10;512371;92;;;;;;;195843;35.17;0;1;1;0;0
12;Leipzig;2000;493208;1655;;28438;;;466069;94;;;;;;;;;0;1;1;0;0
12;Leipzig;2001;493052;1655;17;28921;0.45;22;463959;94;11100;2.25;18000;3.65;;;166605;33.79;0;1;1;0;0
12;Leipzig;2002;494795;1660;;29526;;;;;;;;;;;;;0;1;1;0;0
12;Leipzig;2003;;;;29703;;;;;;;;;;;;;0;1;1;0;0
12;Leipzig;2004;497531;1670;21;30004;0.24;12;465230;94;8800;1.77;22000;4.42;;;172600;34.69;0;1;1;0;0
12;Leipzig;2005;498491;1673;22;29990;0.36;18;467644;94;8500;1.71;23200;4.65;;;175441;35.19;0;1;1;0;0
12;Leipzig;2006;502651;1687;19;31975;0.20;10;470903;94;8500;1.69;23200;4.62;;;180203;35.85;0;1;1;0;0
12;Leipzig;2007;506578;1700;17;32825;0.26;13;474597;94;8400;1.66;23600;4.66;;;163797;32.33;0;1;1;0;0
12;Leipzig;2008;510512;1713;16;33413;0.18;9;477724;94;8900;1.74;23900;4.68;;;165742;32.47;0;1;1;0;0
12;Leipzig;2009;515469;1730;15;32424;0.23;12;481941;93;10800;2.10;22700;4.40;;;165786;32.16;0;1;1;0;0
12;Leipzig;2010;518862;1741;14;33647;0.21;11;486564;94;;0.00;22600;4.36;466700;89.95;169925;32.75;0;1;1;0;0
12;Leipzig;2011;522883;1755;12;36671;0.15;8;492686;94;;0.00;;0.00;473400;90.54;173905;33.26;0;1;1;0;0
12;Leipzig;2012;510043;1712;10;37322;0.27;14;499909;98;9600;1.88;16000;3.14;461000;90.38;177761;34.85;0;1;1;0;0
12;Leipzig;2013;520838;1748;9;37746;0.31;16;495062;95;8600;1.65;17200;3.30;468600;89.97;181032;34.76;0;1;1;0;0
12;Leipzig;2014;531562;1784;;38876;;11;502719;95;10300;1.94;18600;3.50;;;184415;34.69;0;1;1;0;0
12;Leipzig;2015;544479;1827;8;38865;0.17;9;511069;94;12200;2.24;21200;3.89;518500;95.23;188142;34.55;0;1;1;0;0
12;Leipzig;2016;560472;1881;6;39296;0.25;14;518473;93;14500;2.59;27500;4.91;526200;93.89;191637;34.19;0;1;1;0;0
12;Leipzig;2017;571088;1916;5;40211;0.18;10;523565;92;15900;2.78;31600;5.53;531000;92.98;195056;34.16;0;1;1;0;0
12;Leipzig;2018;581980;1953;5;40173;0.26;15;529804;91;;0.00;;0.00;;;198138;34.05;0;1;1;0;0
12;Leipzig;2019;587857;1973;5;41097;0.24;14;533218;91;;0.00;;0.00;;;200521;34.11;0;1;1;0;0
12;Leipzig;2020;593145;1990;5;;0.25;15;535813;90;19100;3.22;38200;6.44;537500;90.62;202328;34.11;0;1;1;0;0
13;Edinburgh;2000;451000;1708;;;;;;;;;;;;;;;1;1;0;0;0
13;Edinburgh;2001;454000;1720;5;42115;;;;;;;;;;;;;1;1;0;0;0
13;Edinburgh;2002;457000;1731;;44064;;;;;;;;;;;140423;30.73;1;1;0;0;0
13;Edinburgh;2003;460000;1742;;46577;;;;;;;;;;;;;1;1;0;0;0
13;Edinburgh;2004;463000;1754;5;48611;0.18;8;;;;;;;;;150000;32.40;1;1;0;0;0
13;Edinburgh;2005;466000;1765;;49543;0.13;6;;;;;;;;;147099;31.57;1;1;0;0;0
13;Edinburgh;2006;468000;1773;;50027;0.28;13;;;;;;;;;147779;31.58;1;1;0;0;0
13;Edinburgh;2007;471000;1784;;51310;0.13;6;;;;;;;;;149745;31.79;1;1;0;0;0
13;Edinburgh;2008;474000;1795;5;49652;0.28;13;;;;;;;;;150641;31.78;1;1;0;0;0
13;Edinburgh;2009;477000;1807;7;48611;0.15;7;;;;;;;;;151792;31.82;1;1;0;0;0
13;Edinburgh;2010;480000;1818;;47643;0.09;4;;;;;;;;;;;1;1;0;0;0
13;Edinburgh;2011;483000;1830;7;47296;0.21;10;419505;87;28530;5.91;28590;5.92;400832;82.99;153118;31.70;1;1;0;0;0
13;Edinburgh;2012;489000;1852;;47572;0.27;13;416593;85;31553;6.45;23964;4.90;402926;82.40;;;1;1;0;0;0
13;Edinburgh;2013;495000;1875;;48377;0.16;8;424842;86;32980;6.66;19275;3.89;410132;82.85;;;1;1;0;0;0
13;Edinburgh;2014;501000;1898;;49132;0.20;10;431818;86;31130;6.21;19569;3.91;417015;83.24;;;1;1;0;0;0
13;Edinburgh;2015;507000;1920;5;49987;0.06;3;425059;84;38653;7.62;21500;4.24;405841;80.05;162075;31.97;1;1;0;0;0
13;Edinburgh;2016;513000;1943;4;51974;0.18;9;423965;83;42100;8.21;26623;5.19;402197;78.40;165299;32.22;1;1;0;0;0
13;Edinburgh;2017;519000;1966;3;53089;0.12;6;411990;79;47780;9.21;37615;7.25;395713;76.25;167709;32.31;1;1;0;0;0
13;Edinburgh;2018;525000;1989;5;54004;0.10;5;425434;81;55874;10.64;24764;4.72;398128;75.83;168431;32.08;1;1;0;0;0
13;Edinburgh;2019;531000;2011;;54002;;;;;;;;;;;;;1;1;0;0;0
13;Edinburgh;2020;537000;2034;;49214;;;;;;;;;;;;;1;1;0;0;0
14;Cardiff;2000;306300;2188;;;;;;;;;;;;;;;1;1;0;0;0
14;Cardiff;2001;305353;2181;5;29088;;;;;;;;;;;;;1;1;0;0;0
14;Cardiff;2002;311000;2221;;29869;;;;;;;;;;;109347;35.16;1;1;0;0;0
14;Cardiff;2003;311500;2225;;30947;;;;;;;;;;;;;1;1;0;0;0
14;Cardiff;2004;314800;2249;6;31296;0.25;8;;;;;;;;;118300;37.58;1;1;0;0;0
14;Cardiff;2005;317800;2270;;31811;0.28;9;;;;;;;;;118289;37.22;1;1;0;0;0
14;Cardiff;2006;321700;2298;;32531;0.37;12;;;;;;;;;120043;37.32;1;1;0;0;0
14;Cardiff;2007;325800;2327;;33053;0.49;16;;;;;;;;;122429;37.58;1;1;0;0;0
14;Cardiff;2008;330500;2361;7;31745;0.24;8;;;;;;;;;123831;37.47;1;1;0;0;0
14;Cardiff;2009;336200;2401;8;31110;0.27;9;;;;;;;;;124996;37.18;1;1;0;0;0
14;Cardiff;2010;339500;2425;;31269;0.12;4;;;;;;;;;;;1;1;0;0;0
14;Cardiff;2011;346090;2472;8;31937;0.23;8;317770;92;12515;3.62;15810;4.57;300123;86.72;124695;36.03;1;1;0;0;0
14;Cardiff;2012;347000;2479;;32706;0.09;3;321852;93;10188;2.94;12632;3.64;305060;87.91;;;1;1;0;0;0
14;Cardiff;2013;350100;2501;;33017;0.03;1;322545;92;12545;3.58;12434;3.55;305058;87.13;;;1;1;0;0;0
14;Cardiff;2014;353000;2521;;33380;0.14;5;318308;90;15169;4.30;17487;4.95;302819;85.78;;;1;1;0;0;0
14;Cardiff;2015;355727;2541;7;33893;0.28;10;322622;91;10621;2.99;19932;5.60;307729;86.51;130415;36.66;1;1;0;0;0
14;Cardiff;2016;359314;2567;5;34877;0.06;2;330443;92;11501;3.20;14381;4.00;313676;87.30;132226;36.80;1;1;0;0;0
14;Cardiff;2017;361962;2585;7;35029;0.22;8;319799;88;18043;4.98;21701;6.00;303509;83.85;133510;36.89;1;1;0;0;0
14;Cardiff;2018;363502;2596;5;35252;0.22;8;328002;90;18142;4.99;18797;5.17;316739;87.14;134503;37.00;1;1;0;0;0
14;Cardiff;2019;;;;35870;;;;;;;;;;;;;1;1;0;0;0
14;Cardiff;2020;;;;32889;;;;;;;;;;;;;1;1;0;0;0
15;Malaga;2000;531565;1336;23;;;;525339;99;2139;0.40;4087;0.77;;;;;0;0;0;0;0
15;Malaga;2001;524414;1318;21;;;;513981;98;2561;0.49;7872;1.50;;;;;0;0;0;0;0
15;Malaga;2002;535686;1346;;;;;523964;98;2881;0.54;8841;1.65;;;;;0;0;0;0;0
15;Malaga;2003;547105;1375;;24179;;;;0;;;;;;;;;0;0;0;0;0
15;Malaga;2004;547731;1376;;25708;;;526046;96;3694;0.67;17991;3.28;;;;;0;0;0;0;0
15;Malaga;2005;558287;1403;;27128;;39;528570;95;;;;;;;244218;43.74;0;0;0;0;0
15;Malaga;2006;560631;1409;;27487;;38;529908;95;;;;;;;254073;45.32;0;0;0;0;0
15;Malaga;2007;561250;1410;;27725;;33;526769;94;;;;;;;256064;45.62;0;0;0;0;0
15;Malaga;2008;566447;1423;;27320;;32;525952;93;10316;1.82;30179;5.33;;;266998;47.14;0;0;0;0;0
15;Malaga;2009;568305;1428;;26145;;20;525052;92;;;;;;;267420;47.06;0;0;0;0;0
15;Malaga;2010;568507;1428;;25812;;26;523113;92;11753;2.07;33641;5.92;507943;89.35;;;0;0;0;0;0
15;Malaga;2011;561435;1411;;25143;;29;517382;92;11361;2.02;32693;5.82;500754;89.19;264667;47.14;0;0;0;0;0
15;Malaga;2012;567433;1426;;23947;;;518467;91;13337;2.35;35629;6.28;501979;88.46;;;0;0;0;0;0
15;Malaga;2013;568479;1428;;23419;;16;518085;91;14097;2.48;36297;6.38;501581;88.23;255739;44.99;0;0;0;0;0
15;Malaga;2014;566913;1424;;24305;;13;520883;92;12173;2.15;33857;5.97;502286;88.60;253151;44.65;0;0;0;0;0
15;Malaga;2015;569130;1430;26;25225;0.19;11;524665;92;12029;2.11;32436;5.70;504430;88.63;254484;44.71;0;0;0;0;0
15;Malaga;2016;569009;1430;24;25835;0.26;15;526193;92;9530;1.67;33286;5.85;504924;88.74;258251;45.39;0;0;0;0;0
15;Malaga;2017;569002;1430;21;26650;0.25;14;526869;93;15014;2.64;27119;4.77;504534;88.67;246818;43.38;0;0;0;0;0
15;Malaga;2018;571026;1435;19;27294;0.19;11;527463;92;15366;2.69;28197;4.94;504931;88.43;250858;43.93;0;0;0;0;0
15;Malaga;2019;574654;1444;14;27694;0.28;16;528164;92;10137;1.76;36353;6.33;505195;87.91;254192;44.23;0;0;0;0;0
15;Malaga;2020;578460;1453;18;;0.26;15;528380;91;10656;1.84;39424;6.82;504869;87.28;255692;44.20;0;0;0;0;0
16;Antwerpen;2000;446525;2189;;49898;;;;0;;;;;;;;;0;0;0;0;0
16;Antwerpen;2001;445570;2184;;49773;1.10;49;398330;89;18038;4.05;35847;8.05;;;;;0;0;0;0;0
16;Antwerpen;2002;448709;2200;;50600;;;;0;;;;;;;192268;42.85;0;0;0;0;0
16;Antwerpen;2003;452474;2218;;50549;;;;0;;;;;;;;;0;0;0;0;0
16;Antwerpen;2004;455148;2231;10;52367;0.57;26;402155;88;20110;4.42;31181;6.85;;;185816;40.83;0;0;0;0;0
16;Antwerpen;2005;457749;2244;10;54867;0.57;26;402875;88;;;;;;;185942;40.62;0;0;0;0;0
16;Antwerpen;2006;461496;2262;9;55402;0.72;33;402164;87;;;;;;;186194;40.35;0;0;0;0;0
16;Antwerpen;2007;466203;2285;8;56982;0.56;26;402544;86;;;;;;;183587;39.38;0;0;0;0;0
16;Antwerpen;2008;472071;2314;8;57276;0.59;28;403079;85;29070;6.16;39922;8.46;;;186288;39.46;0;0;0;0;0
16;Antwerpen;2009;477936;2343;9;52973;0.52;25;403124;84;;;;;;;187368;39.20;0;0;0;0;0
16;Antwerpen;2010;483505;2370;;54526;0.46;22;404149;84;34779;7.19;44577;9.22;;;;;0;0;0;0;0
16;Antwerpen;2011;498473;2443;9;55138;0.34;17;406735;82;39364;7.90;52374;10.51;370036;74.23;192115;38.54;0;0;0;0;0
16;Antwerpen;2012;507368;2487;;55063;;;408448;81;43647;8.60;55273;10.89;370073;72.94;;;0;0;0;0;0
16;Antwerpen;2013;512230;2511;;54401;0.31;16;409798;80;47488;9.27;54944;10.73;369473;72.13;;;0;0;0;0;0
16;Antwerpen;2014;513915;2519;;54833;0.51;26;410852;80;49359;9.60;53704;10.45;369104;71.82;;;0;0;0;0;0
16;Antwerpen;2015;515593;2527;11;56452;0.31;16;410418;80;51980;10.08;53195;10.32;368535;71.48;195360;37.89;0;0;0;0;0
16;Antwerpen;2016;517731;2538;10;56726;0.29;15;411326;79;53557;10.34;52848;10.21;367822;71.05;198422;38.33;0;0;0;0;0
16;Antwerpen;2017;520859;2553;9;57444;0.35;18;413508;79;54013;10.37;53338;10.24;367427;70.54;202359;38.85;0;0;0;0;0
16;Antwerpen;2018;523591;2567;8;57552;0.31;16;415056;79;54670;10.44;53865;10.29;366309;69.96;204641;39.08;0;0;0;0;0
16;Antwerpen;2019;526439;2581;7;57595;0.23;12;414856;79;55828;10.60;55755;10.59;365641;69.46;204010;38.75;0;0;0;0;0
16;Antwerpen;2020;530014;2598;8;54358;0.28;15;416177;79;57039;10.76;56798;10.72;364483;68.77;201715;38.06;0;0;0;0;0
17;Palermo;2000;694912;4398;;;;;662358;95;1426;0.21;15506;2.23;;;390844;56.24;0;0;0;0;0
17;Palermo;2001;686722;4346;30;;0.71;49;677061;99;565;0.08;9096;1.32;;;;;0;0;0;0;0
17;Palermo;2002;686045;4342;;25556;;;;0;;;;;;;;;0;0;0;0;0
17;Palermo;2003;682901;4322;;25551;;;;0;;;;;;;;;0;0;0;0;0
17;Palermo;2004;679730;4302;;25844;;44;;0;;;;;;;381970;56.19;0;0;0;0;0
17;Palermo;2005;675277;4274;;26717;;24;661084;98;879;0.13;13314;1.97;;;387613;57.40;0;0;0;0;0
17;Palermo;2006;670820;4246;;27178;;32;655951;98;;;;;;;393245;58.62;0;0;0;0;0
17;Palermo;2007;666552;4219;;27106;;34;651818;98;;;;;;;395196;59.29;0;0;0;0;0
17;Palermo;2008;665252;4210;;27905;;38;647293;97;2013;0.30;13867;2.08;;;395143;59.40;0;0;0;0;0
17;Palermo;2009;662222;4191;;26982;;51;642201;97;;;;;;;392841;59.32;0;0;0;0;0
17;Palermo;2010;659193;4172;;26847;0.59;39;637893;97;2772;0.42;15416;2.34;;;391889;59.45;0;0;0;0;0
17;Palermo;2011;659326;4173;25;25782;0.50;33;635623;96;3336;0.51;16308;2.47;;;390988;59.30;0;0;0;0;0
17;Palermo;2012;656829;4157;;24958;0.27;18;637025;97;2811;0.43;16993;2.59;;;385372;58.67;0;0;0;0;0
17;Palermo;2013;654987;4145;;24453;0.34;22;633661;97;3152;0.48;18174;2.77;;;381819;58.29;0;0;0;0;0
17;Palermo;2014;678492;4294;;23994;0.35;24;654111;96;3595;0.53;20786;3.06;;;381046;56.16;0;0;0;0;0
17;Palermo;2015;678492;4294;;24433;0.27;18;652569;96;3182;0.47;22741;3.35;;;382347;56.35;0;0;0;0;0
17;Palermo;2016;674435;4269;;24196;0.37;25;647848;96;3956;0.59;22631;3.36;;;385103;57.10;0;0;0;0;0
17;Palermo;2017;673735;4264;;24615;0.40;27;646998;96;4116;0.61;22621;3.36;;;388986;57.74;0;0;0;0;0
17;Palermo;2018;668405;4230;30;24543;0.30;20;642742;96;4175;0.62;21488;3.21;;;391173;58.52;0;0;0;0;0
17;Palermo;2019;652720;4131;28;24632;0.40;26;628780;96;3944;0.60;19996;3.06;;;393544;60.29;0;0;0;0;0
17;Palermo;2020;647422;4098;15;;0.29;19;623518;96;3932;0.61;19972;3.08;;;394847;60.99;0;0;0;0;0
18;Geneva;2000;730773;4872;7;;;;521549;71;134538;18.41;74686;10.22;;;;;0;1;0;0;0
18;Geneva;2001;;;;;;;;;;;;;;;;;0;1;0;0;0
18;Geneva;2002;;;;;;47;;;;;;;;;391630;;0;1;0;0;0
18;Geneva;2003;;;;;;;;;;;;;;;;;0;1;0;0;0
18;Geneva;2004;;;;;;66;;;;;;;;;427322;;0;1;0;0;0
18;Geneva;2005;;;;;;;;;;;;;;;;;0;1;0;0;0
18;Geneva;2006;801604;5344;;;;;;;;;;;;;;;0;1;0;0;0
18;Geneva;2007;;;;;;;;;;;;;;;;;0;1;0;0;0
18;Geneva;2008;;;;81867;;;;;;;;;;;;;0;1;0;0;0
18;Geneva;2009;347161;2314;;78990;;;205430;59;;;;;;;;;0;1;0;0;0
18;Geneva;2010;349796;2332;;81198;;8;205955;59;;;;;;;156596;44.77;0;1;0;0;0
18;Geneva;2011;377296;2515;10;80558;0.16;6;222802;59;99649;26.41;54845;14.54;187905;49.80;171636;45.49;0;1;0;0;0
18;Geneva;2012;379527;2530;11;80118;0.24;9;223002;59;100743;26.54;55782;14.70;188496;49.67;172569;45.47;0;1;0;0;0
18;Geneva;2013;382099;2547;11;80638;0.18;7;223160;58;102548;26.84;56391;14.76;189086;49.49;171881;44.98;0;1;0;0;0
18;Geneva;2014;386660;2578;11;80794;0.23;9;222869;58;106207;27.47;57584;14.89;189794;49.09;171710;44.41;0;1;0;0;0
18;Geneva;2015;393307;2622;10;79306;0.13;5;224499;57;109804;27.92;59004;15.00;191713;48.74;172500;43.86;0;1;0;0;0
18;Geneva;2016;399103;2661;11;79732;0.13;5;228681;57;111036;27.82;59386;14.88;192963;48.35;172590;43.24;0;1;0;0;0
18;Geneva;2017;402866;2686;11;81430;0.22;9;232694;58;110350;27.39;59822;14.85;193987;48.15;172048;42.71;0;1;0;0;0
18;Geneva;2018;407605;2717;11;83391;0.07;3;235891;58;110761;27.17;60953;14.95;195172;47.88;170649;41.87;0;1;0;0;0
18;Geneva;2019;411367;2742;12;83747;0.15;6;238288;58;111261;27.05;61818;15.03;196223;47.70;169360;41.17;0;1;0;0;0
18;Geneva;2020;;;11;;0.22;9;240754;59;111737;27.16;62869;15.28;197083;;169140;;0;1;0;0;0
19;Bremen ;2000;539403;1655;;40595;;;472932;88;;;;;;;;;0;1;0;0;0
19;Bremen ;2001;540950;1659;8;41187;0.07;4;472983;87;13000;2.40;55000;10.17;;;209539;38.74;0;1;0;0;0
19;Bremen ;2002;542987;1666;;41193;;;;;;;;;;;;;0;1;0;0;0
19;Bremen ;2003;;;;41023;;;;;;;;;;;;;0;1;0;0;0
19;Bremen ;2004;544853;1671;14;41331;0.09;5;473363;87;14500;2.66;57600;10.57;;;208900;38.34;0;1;0;0;0
19;Bremen ;2005;545932;1675;15;41190;0.24;13;473829;87;16400;3.00;55900;10.24;;;210839;38.62;0;1;0;0;0
19;Bremen ;2006;546852;1677;13;43267;0.24;13;474497;87;16400;3.00;55900;10.22;;;210094;38.42;0;1;0;0;0
19;Bremen ;2007;547934;1681;11;44458;0.31;17;476020;87;17200;3.14;54700;9.98;;;186839;34.10;0;1;0;0;0
19;Bremen ;2008;547769;1680;9;44768;0.18;10;475885;87;18200;3.32;53700;9.80;;;186483;34.04;0;1;0;0;0
19;Bremen ;2009;547360;1679;9;40792;0.18;10;476018;87;20100;3.67;51300;9.37;;;186510;34.07;0;1;0;0;0
19;Bremen ;2010;547685;1680;8;43118;0.18;10;476500;87;19900;3.63;51300;9.37;433400;79.13;188962;34.50;0;1;0;0;0
19;Bremen ;2011;547340;1679;7;45173;0.24;13;477054;87;19100;3.49;51200;9.35;443600;81.05;192000;35.08;0;1;0;0;0
19;Bremen ;2012;544043;1669;6;46268;0.28;15;476518;88;18500;3.40;45500;8.36;438800;80.66;194363;35.73;0;1;0;0;0
19;Bremen ;2013;546451;1676;7;46179;0.11;6;479390;88;20800;3.81;46300;8.47;437800;80.12;196188;35.90;0;1;0;0;0
19;Bremen ;2014;548547;1683;;46915;;9;478259;87;22700;4.14;47500;8.66;429100;78.22;198211;36.13;0;1;0;0;0
19;Bremen ;2015;551767;1693;5;46670;0.29;16;476699;86;24800;4.49;50300;9.12;422500;76.57;199850;36.22;0;1;0;0;0
19;Bremen ;2016;557464;1710;5;46886;0.20;11;473533;85;25000;4.48;58900;10.57;417900;74.96;202395;36.31;0;1;0;0;0
19;Bremen ;2017;565719;1735;4;47621;0.16;9;472144;83;27700;4.90;65800;11.63;418500;73.98;205392;36.31;0;1;0;0;0
19;Bremen ;2018;568006;1742;4;47079;0.09;5;468831;83;29200;5.14;69900;12.31;417500;73.50;207676;36.56;0;1;0;0;0
19;Bremen ;2019;569352;1746;5;47484;0.12;7;465859;82;30300;5.32;73200;12.86;416200;73.10;208707;36.66;0;1;0;0;0
19;Bremen ;2020;567559;1741;6;;0.18;10;462431;81;28600;5.04;;0.00;414000;72.94;209651;36.94;0;1;0;0;0
20;Murcia;2000;357166;405;12;;;;352526;99;720;0.20;3920;1.10;;;;;0;0;0;0;0
20;Murcia;2001;370745;421;12;;;;354488;96;1148;0.31;15109;4.08;;;;;0;0;0;0;0
20;Murcia;2002;377888;429;;;;;358586;95;1100;0.29;18202;4.82;;;;;0;0;0;0;0
20;Murcia;2003;391146;444;;28605;;;;0;;0.00;;0.00;;;;;0;0;0;0;0
20;Murcia;2004;398815;453;;29217;;;365588;92;1628;0.41;31599;7.92;;;12385;3.11;0;0;0;0;0
20;Murcia;2005;409810;465;;30096;;42;368189;90;;0.00;;0.00;;;186969;45.62;0;0;0;0;0
20;Murcia;2006;416996;473;;30868;;30;370652;89;;0.00;;0.00;;;196001;47.00;0;0;0;0;0
20;Murcia;2007;422861;480;;31656;;31;372482;88;;0.00;;0.00;;;201081;47.55;0;0;0;0;0
20;Murcia;2008;430571;489;;31402;;21;374395;87;9415;2.19;46761;10.86;;;212268;49.30;0;0;0;0;0
20;Murcia;2009;436870;496;;29298;;20;377262;86;;0.00;;0.00;;;214278;49.05;0;0;0;0;0
20;Murcia;2010;441345;501;;29138;;14;380799;86;10922;2.47;49624;11.24;378198;85.69;;;0;0;0;0;0
20;Murcia;2011;437667;497;;28309;;16;383990;88;8991;2.05;44686;10.21;380596;86.96;214327;48.97;0;0;0;0;0
20;Murcia;2012;441354;501;;27578;;;384700;87;9768;2.21;46886;10.62;381715;86.49;;;0;0;0;0;0
20;Murcia;2013;438246;497;;27641;;16;385923;88;8275;1.89;44048;10.05;382646;87.31;85358;19.48;0;0;0;0;0
20;Murcia;2014;439712;499;;27760;;10;388510;88;8512;1.94;42690;9.71;384779;87.51;211600;48.12;0;0;0;0;0
20;Murcia;2015;439889;499;24;29404;0.23;10;390737;89;8149;1.85;41003;9.32;386357;87.83;214044;48.66;0;0;0;0;0
20;Murcia;2016;441003;501;19;30123;0.39;17;392572;89;8040;1.82;40391;9.16;387879;87.95;219121;49.69;0;0;0;0;0
20;Murcia;2017;443243;503;17;30728;0.59;26;394999;89;13536;3.05;34708;7.83;389364;87.84;209813;47.34;0;0;0;0;0
20;Murcia;2018;447182;508;17;30607;0.36;16;397348;89;13984;3.13;35850;8.02;391083;87.45;215272;48.14;0;0;0;0;0
20;Murcia;2019;453258;514;15;30928;0.31;14;399668;88;8797;1.94;44793;9.88;392828;86.67;220321;48.61;0;0;0;0;0
20;Murcia;2020;459403;521;16;;0.17;8;401620;87;9228;2.01;48555;10.57;394167;85.80;224000;48.76;0;0;0;0;0
